index,company,category,training/test,description
133,三信電気株式会社,IT,training, 国内外 メーカー 半導体 電子部品 卸売 輸出入 行う いる モジュール メーカー 協業 ターンキー ソリューション 提供 手掛ける 国内外 マーケティング 情報 提供 製品 提案 開発 サポート 共同開発 受託 開発 技術 コンサルティング 行う その他 ソリューション 事業 ネットワーク 仮想化 提案
134,株式会社ＫＳＫテクノサポート,IT,training, ネットワーク サーバー インフラ 設計 お呼び 構築 手掛ける ネットワーク DB ミドルウェア イン
135,株式会社エヌ・ティ・ティ・データ・ウェーブ,IT,training, 製造業 食品 業 企業 SA PR ERP 技術 応用 する IT 資産 管理 PC 管理 サポート ネットワーク インフラ 提
136,株式会社グローセル,IT,training, 国内外 有名 メーカー 厳選 する 集積回路 半導体素子 電子部品 機器 卸売 行う いる 会社
137,株式会社オーイーシー,IT,training, 地方自治体 向け ソリューション 民間企業 向け システム ソリューション 請負う ネットワーク 運用 支援 *
138,中央システム株式会社,IT,training, 製造業 保険業 流通 金融業 企業 システム設計 開発 運用 トータル IT サービス 提供 する Web 技術 利用 する インターネット シ
139,株式会社ボードルア,IT,training, 業務効率化 生産性 向上 図る IT コンサルティング 行う 顧客 ニーズ 合わせる 情報システム 構築 提案 する 顧客
140,ＮＳＷテクノサービス株式会社,IT,training, ホームエネルギーマネジメントシステム 運行管理 システム 等 受託 開発 行う Android FRAMeWORK 医療 系 *
141,株式会社アイレックス,IT,training, 物流 業 向け 受発注 システム 製造業 向け 生産管理 システム 大企業 向け アプリケーション 開発 事業 地方自治体 向け 住民基本台帳 管理 システム 防災 システム 官公庁 社会インフラ 系 システム開発 事業 手がける 医療機器 自動運転 システム 用いる 組込み システム IoT サービス システム 次世代 移動 通信 関連 システム 通
142,日本サード・パーティ株式会社,IT,training, 日本市場 参入 する 海外 IT vendor * CROWD 運用 サービス * システム開発 ICT ソリューション 提供 する 医療機器 メーカー 向け 技術 サービス 医用 * 向け 導入 支援 行う AI 技術 利
143,株式会社宇部情報システム,IT,training, 品質管理 生産管理 工程管理 システム開発 手掛ける 主 製品 画像処理 技術 用いる 検査 システム * ある 人事 総務 SiS
144,株式会社ジェーエムエーシステムズ,IT,training, 金融 流通 官公庁 さまざま 分野 インフラ 基盤 構築 ミドルウェア 製品 開発 行う いる AWS Microsoft CROWD サービス
145,株式会社エーピーコミュニケーションズ,IT,training, * セキュリティポリシー Loota * * スイッチ アクセス リスト 通信 テスト 自動 化 する 機器 * 製造 する fire wall *
146,株式会社ＢＦＴ,IT,training, 企業 内 使用 する 情報システム 開発 する 構築 運用 サポート 行う いる 会社 *
147,株式会社クラシマ,IT,training, ENEOS サービスステーション 運営 する オートリース 保険 灯油 販売 行う ガラス サッシ セメント 等 建築 資材 卸売 手掛ける 他
148,株式会社北海道日立システムズ,IT,training, ストレージ ネットワーク ソフトウェア 一体化 する せる サーバー システム 業務用 システム 構築 運用 お呼び 保守
149,日本証券テクノロジー株式会社,IT,training, 証券 システム 企画 開発 運用 お呼び 保守 行う インフラ 基盤 開発 アプリケーション 開発 証券業務 ソリューション 他 AxSxE
150,日本データスキル株式会社,IT,training, ソフトウェア 企画 開発 ネットワーク 構築 運用 一貫 する 運営 する いる 地方自治体 公共団体 向け システム 銀行 等 金融 シ ステ
151,株式会社ＨＤＣ,IT,training, 自治体 医療機関 お呼び 事業所 向け システム設計 開発 手掛ける データ入力 封筒 作成 等 事務 代行 受託 行う 他
152,株式会社ラクス,IT,training, 中小企業 向け IT技術 支援 行う おる 主 CROWD サービス 開発 IT 技術者 支援 手掛ける CROWD サービス 交通費 経費 精算 行う システム 精算 請求書 明細 書 電子化 行う システム 明細 業務 支援 システム 開発 販売 行う メール 共有 管理 特 化 する メール グループウェア Mail *
153,株式会社光風舎,IT,training, 病院 受付 診療報酬 請求 Doctors クラーク 等 業務 請け負う 医療 現場 電子カルテ 医療 情報 保守 加える
154,株式会社大崎コンピュータエンヂニアリング,IT,training, 住民 情報システム 介護福祉 業務 支援 システム 行政 システム 設計 お呼び 開発 保守 手掛ける 医療機関 向け システム 介護 施
155,サイバネットシステム株式会社,IT,training, CAD システム 連動 する 解析 シミュレーション 行う 構造 解析 音響 解析 樹脂 流動 解析 光学 設計 解析 評価 公差 解析 マネジメント 等 CAE ソリューション 他 電子回路 基板 設計 モデル ベース 開発 最適 設計 支援 サービス 提供 する サーバー CLIENT PC等 ウイルス感染
156,エヌ・ティ・ティ・インターネット株式会社,IT,training, コンビニ 金融機関 使用 する れる 決済 情報サービス コンビニ ネットワーク サービス 金融機関 ネットワーク サービス 提供 する コンビニ 収納 代行
157,株式会社ＮＴＣ,IT,training, 通信 ネットワーク 基幹 なる システム System Integration 行う 基幹 システム NTTデータ * 提供 する 統合 FRAMeWORK
158,イオンアイビス株式会社,IT,training, イオングループ 利用 する れる IT インフラ システム 開発 運用 保守 *
159,株式会社豊田自動織機ＩＴソリューションズ,IT,training, 業務 システム 企画 開発 豊田自動織機 抱える 課題 IT 解決 図る Sler 事業 行う サーバー ネットワーク 通信環境 整備 とい
160,株式会社ＮＴＣ,IT,training, 通信 ネットワーク システム 会社 間 契約 システム 基幹 システム 企画 設計 お呼び 開発 得意 する ソリューション サービス 顧客 合わせる 課題
161,株式会社ＳＩＧ,IT,training, 情報システム 並び 産業 制御システム 企画 開発 お呼び 保守 行う 主 オンラインショップ 向け 商品 一元管理 システム 緊急通報 システム 自動車メーカー 向け 生産管理 システム 取り扱う いる 各種 パッケージソフト お呼び ハードウェア 機器 販売 手掛ける いる パブリッククラウド *
162,株式会社オプティマ,IT,training, 物流センター 管理 システム * * 食肉 加工 業 業務 統合 システム ウルトラ ミート 等 パッケージ ソフトウェア 開発 お呼び 販売 手掛ける 地方自治体 金融機関
163,株式会社システムシンク,IT,training, 大手 メーカー 出版 業界 等 様々 分野 システム設計 ネットワーク 構築 保守 運用 等 業務 行う 総合 人材 コンサルティング サービス 人材 派
164,株式会社サンウェル,IT,training, プラント エンジニアリング 土木工事 自動車 家電 製造 事業 手掛ける
165,ＳＥＴソフトウェア株式会社,IT,training, アプリケーション システム開発 行う いる 会社 アプリ Web DESKTOP アプリ モバイル 多岐 わたる
166,株式会社ＩＩＪプロテック,IT,training, インターネットイニシアティブ グループ会社 ネットワーク 構築 サーバー 構築 行う いる 会計士 ステ
167,株式会社東日本ソフトウェアビジネス,IT,training, 銀行 官公庁 向け システム 構築 保守 請け負う 電力 産業 用 監視 システム コントロール
168,中國計器工業株式会社,IT,training, 中国電力 グループ 電力量計 開発 製造 お呼び 修理 販売 手掛ける 設備 監視 システム 侵入 監視 システム 画像 監視 cis
169,ＵＴシステム株式会社,IT,training, 各種 システム 受託 開発 エンジニア 派遣 お呼び 紹介 事業 手掛ける いる 会社 銀行 生保 金融機関 向け シ ステ
170,株式会社ＮＹＫＢｕｓｉｎｅｓｓＳｙｓｔｅｍｓ,IT,training, 日本郵船 グループ 向ける ビジネス ソリューション 提供 する おる IT インフラストラクチャー 導入 基幹 業務 系 グローバル システム 開発 手掛ける ロジ
