index,company,category,training/test,description
95,コムシス情報システム株式会社,IT,training,  通信事業 者 や 金融 、 官公庁 など に対して 情報管理 システム の 受託 開発 および 運用 を 行う 。 また 、 サーバー や ネットワーク の 構築 や 、 セキュ 
96,日本ＳＥ株式会社,IT,training,  製造業 、 小売 ・ 卸売業 、 サービス業 など の 産業 分野 の システム 構築 設計 から 開発 、 運用 ・ 保守 まで 行っ て いる 会社 。 中央省庁 自 
97,株式会社アルファネット,IT,training,  IT インフラ の 基盤 構築 から サイバーセキュリティ 対策 、 通信 ネットワーク 構築 まで ネットワーク 上 だけ で なく 、 物理的 工事 等 ト 
98,株式会社アルファネット,IT,training,  サーバー 構築 や デスクトップ 仮想化 の 導入 など の IT インフラ 基盤 構築 を 手掛ける 。 また 、 サイバーセキュリティ 対策 や 監視カメラ の 導入 による 物理 セキュリティ対策 など の セキュリティ 事業 
99,アドソル日進株式会社,IT,training,  社会インフラ 事業 として 、 エネルギー 分野 や 交通 ・ 運輸 分野 など の 社会インフラ における システム ・ インテグレーション ・ サービス を 提供 し て いる 。 主 な サービス として 、 地理情報システム や システム 監視 ソリューション および 総合 防災 情報システム 構築 ソリューション 、 電力 発電 プラント 監視 制御システム ソリューション 、 エネルギー モニタリングシステム など を 取り扱う 。 また 、 I 
100,株式会社サイプレス・ソリューションズ,IT,training,  受注管理 等 の システム開発 や 、 ネットワーク 設計 や インフラ 構築 ・ 運用 等 、 顧客 の サポート 業務 を 手掛ける 。 また 、 OA機器 操作 業務 や 各種 事務 、 通訳 等 、 各 企 
101,株式会社エスアイイー,IT,training,  ネットワーク 講座 や プログラミング 講座 など を 展開 する IT スクール 「 システムアーキテクチュアナレッジ 」 の 運営 を 手掛け て いる 。 ま 
102,フィット産業株式会社,IT,training,  コンサルティング を 通し 顧客 企業 の システム や IT インフラ の 設計 および 導入 を サポート する 。 事務 系 の アプリケーションソフト や 流通 シス 
103,ＤＩＲインフォメーションシステムズ株式会社,IT,training,  大和証券グループ の 一社 。 大和証券グループ 会社 を はじめ 、 金融機関 や 通信 会社 など の システム 受託 開発 および 企画 提案 、 設計 など 一貫 し て 実施 し て いる 。 
104,株式会社ＫＹＯＳＯ,IT,training,  IT 関連 の コンサルティング や アプリケーション 開発 運用 、 インフラ の 構築 ならび に 保守 など を 行う 。 主 に IT 
105,旭陽電気株式会社,IT,training,  エッチング 装置 や 枚 葉成 膜 装置 、 ウェハープローバ 装置 および ダイボンダ 装置 など の 製造 実績 が ある 。 また 、 水道 料金 や 公営企業 
106,チームラボ株式会社,IT,training,  Webサイト の システム設計 や インフラ 構築 および 企業ブランディング など を 手掛ける 。 また 、 アプリ開発 
107,Ｃｏｌｔテクノロジーサービス株式会社,IT,training,  クラウド を 介し た ネットワーク 「 Colt IQ Network 」 を 中心 と し た ICT インフラ サービス を 企業 向け に 提供 し て いる 。 主 に データ 
108,日立水戸エンジニアリング株式会社,IT,training,  日立グループ の 一員 で あり 、 エレベーター や エスカレーター の 企画 及び 設計 を 行う 。 また 、 電子 連動装置 や 運転 保安 システム 、 インバー 
109,株式会社信興テクノミスト,IT,training,  システム の 構築 や 開発 および 運用 を 行い 、 自社開発 ソフトウェア の 販売 や セキュリティ サービス 、 コンシューマ 向け アプリ開発 も 手掛ける 。 人 や フォークリフ 
110,テクノブレイブ株式会社,IT,training,  システム設計 や サーバー や インフラ 基盤 全体 の 設計 ・ 構築 を 行っ て いる 。 また 、 ITサービスマネジメント や エン 
111,三谷産業株式会社,IT,training,  無機化学 品 ・ 有機化学 品 や 機能性素材 、 医 農薬 中間体 ・ 医薬品 原 薬 等 を 製造 ・ 販売 する 。 また 、 空調設備 や 給排水 衛生 設備 、 消防 ・ 防災 設備 など の 設計 や 施工 を 手掛ける 。 加え て 、 オリジナル グループウェア 「 POWER EGG 」 の よう な 業務効率化 システム の 開発 および 販売 など を 手掛け て いる 。 その他 、 プラスチック 成形 品 ・ エ 
112,株式会社ＮＴＴデータ・エマーズ,IT,training,  システム の 構築 や 開発 を 手掛け て おり 、 業務 分析 から 導入 支援 、 管理 や 保守 まで 行う 。 主 に 、 金融機関 や 流通業 および サービス業 、 製造業 ならび に 官公庁 向け の シ ステ 
113,さくらインターネット株式会社,IT,training,  通信機器 類 を 自由 に 設置 できる スペース や インターネット接続 に 必要 な 回線 および 電源 など の 貸与 を 行う ハウジングサービス を 提供 する 。 また 、 ホスティングサービス として 、 物理 サーバ 「 さくらの 専用 サーバ 」 を 専用 で 利用 する サービス の 提供 を 行う 他 、 レンタルサーバ サービス として 、 サーバ の レンタル と 関連 する メンテナンス など の 業務 を 代行 する サービス 
114,アイ・イー・シー株式会社,IT,training,  システム設計 や ソフトウェア開発 を 主 な 業務 と し て おり 、 ETC 監視 システム や 血液 自動 分析 装置 ソフト の 開発 など を 行っ て いる 。 また 、 発 変電設備 における 保護 装置 や 
115,アイシン・インフォテックス株式会社,IT,training,  アイシングループ の IT 業務 を 担っ て おり 、 各 会社 や 各 工場 の システム 共有 化 から セキュリティ対策 まで を 手掛ける 。 原材料 や 部品調達 、 
116,株式会社メガ,IT,training,  不動産 物件 の 仲介 や オフィス の レイアウト など の 店舗 構築 サポート 並び に 、 インターネットサービス 等 の システム 構築 および 運用 サポート を 手掛ける 。 また 、 オフィス用品 や パ 
117,株式会社エヌ・ティ・ティ・データ・エンジニアリングシステムズ,IT,training,  製造業 を 中心 と し た 顧客 に SI 提案 および システム 構築 を 行っ て いる 。 その他 、 3次元 CAD や CAM 、 CAE の 製造業 の システム 
118,コベルコソフトサービス株式会社,IT,training,  コベルコシステム株式会社 の グループ会社 で あり 、 Web や CAD など の システム開発 および 運用 を 手掛け て いる 。 また 、 コンピュータ 
119,株式会社フューチャーイン,IT,training,  民間企業 や 自治体 および 学校 など 、 様々 な 業種 向け の システム開発 を 手掛ける 。 勤怠 管理 や 会計 システム など を 開発 し て いる 。 また 、 顧客 の ニーズ に 合わせ た シス 
120,三和コンピュータ株式会社,IT,training,  ゴルフ場 の 予約 や 清算 および 顧客管理 等 を 行う 「 Approach 」 の ほか 、 ホテル 基幹 システム 「 NEHOPS 」 等 、 業務改善 システム の 開発 および 販売 を 手掛ける 。 また 、 企業年金 
121,パシフィックシステム株式会社,IT,training,  製造業 や 流通業 、 金融業 向け に 検査 装置 や システム の 開発 を 手掛ける 。 主 な 製品 として は 、 「 全 周囲 外観 検査 センサー 」 「 有機EL照明 検査 装置 」 など の 検査 装置 や 、 営業 支援 システム 「 Selica クラウド 」 や 顧客管理 システム 「 SELICA for Notes 」 など が 挙げ られる 。 また 、 データ 連携 ミドルウェア 「 ASTERIA wa 
122,ＮＳＳＬＣサービス株式会社,IT,training,  IT アウトソーシング サービス ｢ NSFITOS ｣ や 、 クラウド サービス 及び IT エンジニアリング 等 の 提供 を 行う 。 また 、 IT インフラ 
123,テックスエンジソリューションズ株式会社,IT,training,  製造業 を はじめ 、 金融 や 医療 といった 幅広い 分野 に 対応 し て いる システムインテグレーター 。 システム 導入 に関する コンサルティング から システム 
