index,company,category,training/test,description
831,共立薬品工業株式会社,medical,training,「キズリバテープFA」「キズニコ」など絆創膏や医薬品を製造・販売している。医療機関向け商品や一般
832,大和薬品工業株式会社,medical,training,医薬品の原薬および中間体の製造を手掛ける。国内の製剤メーカーのみならず、アメ
833,大峰堂薬品工業株式会社,medical,training,生薬を中心とした医薬品に特化し開発・製造している。医薬部外品や保健機能食品、化粧品などの原料となる新素
834,イスクラ産業株式会社,medical,training,中国漢方製剤の製造を行っており薬局などに販売している。また自社にて直営店であるイスクラ薬局や同仁堂薬局などを運営している。またそのほかの
835,相互薬工株式会社,medical,training,医薬品バルク（瓶詰めや分包などがされていない錠剤やカプセル剤などの製剤）、医薬中間体、化粧品原料、工業用有機薬品などを開発・生産する。特殊化学品、ライフサイエンスの両分野を重点とする開発型企業である。タウリンなどの医薬原薬の開発・製造を中心とし、インドメタシン、ステロイド原薬など新たな製品も展開している。医薬品中間体の合成にも注力するなど、原
836,五洲薬品株式会社,medical,training,水や入浴剤、医薬品などの製造と販売を行っている。他に、機能性食品や化粧水の製造、水や酵
837,米田薬品工業株式会社,medical,training,大阪に本社を置き、風邪薬「新アンバーゴールドＡ微粒」やビタミン剤「ピュアナC錠2000」などの医薬品・医薬部外品を製造・販売
838,株式会社浅田飴,medical,training,「浅田飴」などの医薬品・医薬部外品のほか健康食品の製造・販売を行う会社。看板商品として咽喉飴「浅田飴」のシリーズがあり、咳
839,味の素ヘルシーサプライ株式会社,medical,training,医療用や食品用、飼料用、化粧品用などのアミノ酸や、アミノ酸を利用した製品の製造と販売を行っている。また、バイオや低分子合成技術を利用した
840,フェリング・ファーマ株式会社,medical,training,子供の夜尿症治療を行う泌尿器科、腸疾患に対応した消化器科、不妊症や婦人科の治療に対応した製薬の開発を行っている。特に不
841,前田薬品工業株式会社,medical,training,軟膏剤やクリーム剤、ゲル剤およびローション剤などの医療医薬品ならびに一般医薬品の企画や開発を行う。また化粧品の
842,ペプチドリーム株式会社,medical,training,自社の創薬開発プラットフォームシステム「PDPS」を活用し、国内外の製薬企業との共同研究開発を行い、新しい医薬品候補物質の研究および開発を請け負う。主に、特殊アミノ酸を含んだ特殊なペプチドを基とした医薬品開発を手掛け、特殊ペプチド治療薬や低
843,田村製薬株式会社,medical,training,動物用医薬品や飼料添加物などを製造・販売している会社。「動物用懸濁水性プロカインペニシリンG」や「マイシリル・ゾル タムラ」
844,大杉製薬株式会社,medical,training,主に漢方薬の製造・卸・販売を行っている。その他にもサプリメントや健康茶などを取り扱う。「モ
845,アルフレッサファインケミカル株式会社,medical,training,アルフレッサグループに属し、医療用医薬品の原薬を製造する。流体の圧力や流量、温度などを分散制御するDCS制御を採用。
846,株式会社三光丸,medical,training,和漢胃腸薬「三光丸」の製造・販売を行っている。製造に当たっては、段階ごとに理化学試験を実施。包
847,剤盛堂薬品株式会社,medical,training,胃腸の不調用である「エスマーゲン錠」や胃もたれ用の「オルスビー錠」など医薬品の製造および販売を行う。
848,東亜薬品工業株式会社,medical,training,プロバイオティクス分野における技術力を強みとし、生菌製剤の製造および販売を行っている。活性生菌製剤「ビオスリー」は、医療用医薬
849,名古屋酸素株式会社,medical,training,酸素や炭酸ガス・高圧ガスなどの製造・販売を行う。また、工場などで使われる溶接・溶断機械や材料類、及び産業
850,株式会社三洋化学研究所,medical,training,医薬品及びその中間体の製造、その他受託合成を行っている。合成研究のみにとどまらず、原薬に係る特許・文献の調査から分析方法の開発まで幅広
851,キョーリン製薬ホールディングス株式会社,medical,training,事業の柱となるのは先発医薬品としてのぜんそく薬、去痰剤。ぜんそく薬の後発医薬品を創ることで後発医薬品事業を拡大させたが、柱事業であった先発医薬品としてのぜんそく薬収益は急落した。2016年度会社は、後発医薬品推進政策、薬価改定等による市場構造の変化に加え、主力製品の特許切れを迎えるという経営環境の変化の
